,venueId,latitude,longitude,localTimestamp
3823,4b5599caf964a5209be827e3,35.67,139.82,2012-04-04 19:46:30
3833,4b5760eaf964a520ac3428e3,35.698,139.66,2012-04-04 19:51:53
3837,4b53bc1af964a520aba927e3,35.696,139.78,2012-04-04 19:55:07
3846,4b592a01f964a520be7f28e3,35.663,139.73,2012-04-04 19:58:28
3849,4b7fb39ef964a520b33930e3,35.691,139.71,2012-04-04 19:58:57
3856,4b5eab1ff964a520639529e3,35.666,139.76,2012-04-04 20:00:09
3862,4b063a75f964a520e0e922e3,35.673,139.72,2012-04-04 20:02:36
3865,4b380ad7f964a520bc4a25e3,35.665,139.71,2012-04-04 20:02:50
3870,4b570dbff964a5208e2428e3,35.692,139.72,2012-04-04 20:04:31
3886,4b8c5bd5f964a52099cc32e3,35.706,139.79,2012-04-04 20:10:30
3905,4b53ba34f964a5206aa927e3,35.684,139.74,2012-04-04 20:18:25
3907,4b08b4e5f964a520211123e3,35.698,139.71,2012-04-04 20:19:22
3909,4b556966f964a520b0e327e3,35.718,139.76,2012-04-04 20:19:47
3947,4d9e94082064ba7a71d63f4d,35.697,139.68,2012-04-04 20:35:16
3967,4b68c23af964a520518b2be3,35.675,139.76,2012-04-04 20:42:56
3978,4b73502df964a52001a82de3,35.704,139.76,2012-04-04 20:51:00
3981,4b72915df964a520bf7e2de3,35.817,139.74,2012-04-04 20:52:54
3989,4b5707a4f964a520832328e3,35.741,139.67,2012-04-04 20:55:44
3998,4b971b9ff964a5205ff834e3,35.685,139.77,2012-04-04 21:03:43
4002,4b52b325f964a520448627e3,35.666,139.89,2012-04-04 21:09:04
4033,4b7291c5f964a520d17e2de3,35.657,139.75,2012-04-04 21:41:06
4067,4b46d0ebf964a520982826e3,35.696,139.75,2012-04-05 00:19:49
4068,4b2dc086f964a52012db24e3,35.672,139.76,2012-04-05 00:28:35
4069,4b305ae0f964a5201ff924e3,35.668,139.77,2012-04-05 00:32:24
4088,4b5bac4af964a520200f29e3,35.55,139.63,2012-04-05 03:37:55
4102,4b73b535f964a52022b92de3,35.711,139.8,2012-04-05 04:44:59
4108,4b1ac490f964a5205af123e3,35.729,139.79,2012-04-05 04:46:12
4126,4b493538f964a520186a26e3,35.726,139.76,2012-04-05 04:49:50
4133,4b5cda0ef964a5205f4729e3,35.697,139.68,2012-04-05 04:51:18
4137,4b0a3657f964a520782223e3,35.698,139.68,2012-04-05 04:51:52
4148,4dc5e8f5e4cd169dc659fe4d,35.792,139.65,2012-04-05 04:53:31
4152,4b669d8af964a52097252be3,35.647,139.75,2012-04-05 04:53:55
4173,4b8cec4cf964a520fce032e3,35.672,139.8,2012-04-05 04:57:16
4181,4b79d5cbf964a5202a152fe3,35.682,139.76,2012-04-05 04:59:39
4187,4ce4f953b43737046644f6ce,35.685,139.77,2012-04-05 05:00:20
4196,4b2dc086f964a52012db24e3,35.672,139.76,2012-04-05 05:03:49
4200,4b7481e1f964a520bde02de3,35.73,139.71,2012-04-05 05:04:51
4205,4b6cf112f964a5203b5f2ce3,35.683,139.77,2012-04-05 05:05:19
4207,4b572499f964a5200e2828e3,35.587,139.71,2012-04-05 05:05:26
4214,4b6929a7f964a520ac9a2be3,35.709,139.8,2012-04-05 05:07:10
4216,4b380ad7f964a520bc4a25e3,35.665,139.71,2012-04-05 05:07:38
4219,4b7b91dbf964a52089672fe3,35.674,139.77,2012-04-05 05:08:45
4220,4b572499f964a5200e2828e3,35.587,139.71,2012-04-05 05:09:06
4228,4bcdb01b8920b7132912a0dc,35.689,139.82,2012-04-05 05:10:10
4231,4bcdafb78920b7137711a0dc,35.689,139.82,2012-04-05 05:10:18
4234,4b52c581f964a520c28727e3,35.703,139.77,2012-04-05 05:11:09
4238,4b600284f964a5202fd329e3,35.568,139.55,2012-04-05 05:12:49
4239,4b88d779f964a520fa0f32e3,35.694,139.77,2012-04-05 05:13:11
4251,4b62b939f964a52057502ae3,35.663,139.73,2012-04-05 05:15:22
4268,4b4487c9f964a5201ef625e3,35.677,139.74,2012-04-05 05:19:37
4271,4b600284f964a5202fd329e3,35.568,139.55,2012-04-05 05:20:38
4274,4b7278aef964a520de7b2de3,35.687,139.77,2012-04-05 05:22:30
4280,4b39affff964a520805e25e3,35.553,139.58,2012-04-05 05:23:16
4282,4b5f855af964a5204abf29e3,35.686,139.88,2012-04-05 05:23:50
4286,4b7b9edbf964a520f4682fe3,35.627,139.72,2012-04-05 05:24:20
4289,4b3c0acbf964a520e28025e3,35.55,139.62,2012-04-05 05:24:28
4299,4b751862f964a520c9fd2de3,35.659,139.7,2012-04-05 05:25:46
4306,4b55b740f964a520efec27e3,35.545,139.57,2012-04-05 05:26:46
4321,4b7cc556f964a520dca42fe3,35.762,139.82,2012-04-05 05:28:43
4322,4b17d383f964a52091c823e3,35.69,139.84,2012-04-05 05:28:55
4327,4bbef995ba9776b09765fec8,35.563,139.57,2012-04-05 05:29:33
4331,4b5e52e4f964a520a78929e3,35.554,139.61,2012-04-05 05:29:59
4341,4b74e8caf964a520b1f72de3,35.673,139.76,2012-04-05 05:31:22
4346,4b18c616f964a520a7d523e3,35.672,139.79,2012-04-05 05:32:45
4355,4b0dfb40f964a5207c5323e3,35.674,139.75,2012-04-05 05:34:36
4359,4b403756f964a520eab625e3,35.691,139.7,2012-04-05 05:34:47
4360,4bc5a7655935c9b64624a6d2,35.673,139.72,2012-04-05 05:35:11
4361,4b4122c2f964a520d6c125e3,35.678,139.74,2012-04-05 05:35:11
4362,4b39affff964a520805e25e3,35.553,139.58,2012-04-05 05:35:19
4384,4b585654f964a520605328e3,35.707,139.78,2012-04-05 05:39:58
4385,4b22ebb2f964a5205c5024e3,35.672,139.74,2012-04-05 05:39:59
4388,4b7e455ef964a520e0e72fe3,35.686,139.78,2012-04-05 05:40:30
4389,4b7e455ef964a520e0e72fe3,35.686,139.78,2012-04-05 05:40:30
4398,4bbef995ba9776b09765fec8,35.563,139.57,2012-04-05 05:42:13
4404,4b7b65f0f964a520e2612fe3,35.661,139.75,2012-04-05 05:43:12
4414,4b80a413f964a520e88230e3,35.68,139.78,2012-04-05 05:44:52
4420,4bbef995ba9776b09765fec8,35.563,139.57,2012-04-05 05:46:00
4421,4b53bc1af964a520aba927e3,35.696,139.78,2012-04-05 05:46:08
4424,4b0dfb40f964a5207c5323e3,35.674,139.75,2012-04-05 05:47:00
4438,4b56b1f3f964a520d01828e3,35.689,139.83,2012-04-05 05:49:20
4448,4b777fa7f964a520309e2ee3,35.75,139.81,2012-04-05 05:50:12
4450,4b598750f964a520448b28e3,35.724,139.75,2012-04-05 05:50:18
4451,4b752193f964a520c8fe2de3,35.75,139.8,2012-04-05 05:50:21
4461,4b7e6c7bf964a52091ec2fe3,35.68,139.78,2012-04-05 05:51:25
4462,4b22e836f964a520185024e3,35.709,139.73,2012-04-05 05:51:36
4468,4b6d4872f964a5202e6f2ce3,35.686,139.76,2012-04-05 05:53:06
4479,4b7278aef964a520de7b2de3,35.687,139.77,2012-04-05 05:55:09
4480,4b603896f964a5209ada29e3,35.659,139.7,2012-04-05 05:55:30
4485,4b7aae11f964a520f1362fe3,35.737,139.65,2012-04-05 05:56:10
4493,4b54fad0f964a52057d627e3,35.664,139.87,2012-04-05 05:58:41
4499,4b4487c9f964a5201ef625e3,35.677,139.74,2012-04-05 06:01:11
4516,4b480de4f964a520274726e3,35.669,139.81,2012-04-05 06:06:34
4517,4b2ee848f964a52021e824e3,35.686,139.78,2012-04-05 06:06:50
4521,4b72772ef964a520ac7b2de3,35.679,139.74,2012-04-05 06:07:11
4528,4b47b936f964a520f53b26e3,35.671,139.72,2012-04-05 06:08:44
4536,4b2692f9f964a520be7d24e3,35.689,139.71,2012-04-05 06:09:35
4539,4b08b4e5f964a520211123e3,35.698,139.71,2012-04-05 06:10:16
4551,4b572499f964a5200e2828e3,35.587,139.71,2012-04-05 06:13:35
4578,4b4dc6bff964a5207ad726e3,35.682,139.77,2012-04-05 06:20:02
4579,4b22ebb2f964a5205c5024e3,35.672,139.74,2012-04-05 06:20:06
4588,4b5f8ae4f964a52080c029e3,35.686,139.73,2012-04-05 06:21:44
4598,4b5c4864f964a520932929e3,35.681,139.78,2012-04-05 06:23:19
4602,4b0df959f964a520635323e3,35.663,139.73,2012-04-05 14:10:30
4606,4b52b2b2f964a520398627e3,35.738,139.69,2012-04-05 14:12:10
4627,4b54eacdf964a52009d327e3,35.77,139.64,2012-04-05 14:20:36
4632,4b62b939f964a52057502ae3,35.663,139.73,2012-04-05 14:21:16
4653,4b59871cf964a5203e8b28e3,35.695,139.77,2012-04-05 14:29:26
4654,4b5949a3f964a5200f8428e3,35.697,139.8,2012-04-05 14:30:11
4680,4b598dc6f964a5204a8c28e3,35.698,139.77,2012-04-05 14:37:14
4681,4b6929a7f964a520ac9a2be3,35.709,139.8,2012-04-05 14:37:21
4687,4b189a79f964a5208ed423e3,35.688,139.8,2012-04-05 14:39:05
4695,4bbef995ba9776b09765fec8,35.563,139.57,2012-04-05 14:40:25
4706,4b467c9af964a5206c2226e3,35.682,139.8,2012-04-05 14:44:04
4709,4b53ba34f964a5206aa927e3,35.684,139.74,2012-04-05 14:44:57
4717,4b1ac490f964a5205af123e3,35.729,139.79,2012-04-05 14:48:38
4719,4b7ba460f964a520a4692fe3,35.655,139.74,2012-04-05 14:48:41
4728,4b403756f964a520eab625e3,35.691,139.7,2012-04-05 14:51:03
4731,4b55b740f964a520efec27e3,35.545,139.57,2012-04-05 14:52:25
4734,4b5ec998f964a520b59829e3,35.696,139.75,2012-04-05 14:53:52
4735,4b72772ef964a520ac7b2de3,35.679,139.74,2012-04-05 14:54:35
4737,4b39affff964a520805e25e3,35.553,139.58,2012-04-05 14:54:50
4751,4b269340f964a520c27d24e3,35.678,139.71,2012-04-05 14:56:59
4759,4b47b936f964a520f53b26e3,35.671,139.72,2012-04-05 14:58:11
4763,4b6a97d2f964a520a6d92be3,35.698,139.78,2012-04-05 14:59:04
4768,4b6a97d2f964a520a6d92be3,35.698,139.78,2012-04-05 14:59:19
4769,4b53bc1af964a520aba927e3,35.696,139.78,2012-04-05 14:59:39
4792,4b8e4616f964a520ad1d33e3,35.665,139.71,2012-04-05 15:02:17
4804,4b792f4bf964a52034ee2ee3,35.665,139.71,2012-04-05 15:04:13
4813,4b82110df964a52096c930e3,35.672,139.8,2012-04-05 15:06:18
4818,4b7e455ef964a520e0e72fe3,35.686,139.78,2012-04-05 15:06:38
4827,4b6a97d2f964a520a6d92be3,35.698,139.78,2012-04-05 15:08:03
4835,4b4671bff964a520282126e3,35.708,139.77,2012-04-05 15:08:59
4844,4b598750f964a520448b28e3,35.724,139.75,2012-04-05 15:12:29
4849,4b46c411f964a520ee2726e3,35.659,139.78,2012-04-05 15:13:18
4851,4b5f855af964a5204abf29e3,35.686,139.88,2012-04-05 15:13:52
4860,4e4bba0d483bb8f05995553e,35.67,139.7,2012-04-05 15:15:27
4863,4b0a3657f964a520782223e3,35.698,139.68,2012-04-05 15:15:57
4865,4b5cda0ef964a5205f4729e3,35.697,139.68,2012-04-05 15:16:14
4867,4b661945f964a5208e132be3,35.712,139.78,2012-04-05 15:16:35
4873,4b5f855af964a5204abf29e3,35.686,139.88,2012-04-05 15:16:59
4876,4b480de4f964a520274726e3,35.669,139.81,2012-04-05 15:17:02
4886,4b22115af964a5209a4324e3,35.707,139.75,2012-04-05 15:18:19
4942,4b08b4e5f964a520211123e3,35.698,139.71,2012-04-05 15:28:06
4945,4b4dc6bff964a5207ad726e3,35.682,139.77,2012-04-05 15:28:41
4955,4b698ab2f964a520aba62be3,35.689,139.7,2012-04-05 15:29:55
4963,4b52ff05f964a5202b8c27e3,35.68,139.78,2012-04-05 15:31:08
4977,4b79d5cbf964a5202a152fe3,35.682,139.76,2012-04-05 15:33:10
4995,4b53bc1af964a520aba927e3,35.696,139.78,2012-04-05 15:36:22
4998,4b79d086f964a520de132fe3,35.731,139.71,2012-04-05 15:37:00
5010,4ce4f953b43737046644f6ce,35.685,139.77,2012-04-05 15:37:47
5012,4ba94ec3f964a5206b1d3ae3,35.71,139.81,2012-04-05 15:38:05
5028,4b68d4dbf964a5201b8f2be3,35.674,139.74,2012-04-05 15:40:24
5034,4b603896f964a5209ada29e3,35.659,139.7,2012-04-05 15:41:50
5040,4b60149cf964a5203ad529e3,35.691,139.69,2012-04-05 15:42:41
5042,4c4008dacc410f471418a961,35.639,139.74,2012-04-05 15:43:11
5048,4b58dcdef964a5206f6f28e3,35.535,139.59,2012-04-05 15:44:57
5050,4b3159b4f964a520400525e3,35.663,139.75,2012-04-05 15:45:06
5108,4b30b5b8f964a52015fb24e3,35.672,139.74,2012-04-05 15:53:58
5109,4b380ad7f964a520bc4a25e3,35.665,139.71,2012-04-05 15:54:06
5112,4b8bdc26f964a52016af32e3,35.714,139.69,2012-04-05 15:54:16
5113,4b592a01f964a520be7f28e3,35.663,139.73,2012-04-05 15:54:18
5134,4b7e6c7bf964a52091ec2fe3,35.68,139.78,2012-04-05 15:57:11
5137,4b78a332f964a52065db2ee3,35.679,139.74,2012-04-05 15:57:26
5139,4b0bc483f964a520803323e3,35.704,139.79,2012-04-05 15:57:38
5140,4b67ab11f964a5202d5a2be3,35.686,139.78,2012-04-05 15:57:44
5147,4b9b8cd2f964a520c30e36e3,35.676,139.76,2012-04-05 15:58:27
5149,4b85d58ff964a520757531e3,35.703,139.79,2012-04-05 15:58:43
5152,4b340afff964a5204b2425e3,35.682,139.79,2012-04-05 15:59:22
5157,4b8ef710f964a5209c4133e3,35.655,139.8,2012-04-05 15:59:50
5186,4b6a97d2f964a520a6d92be3,35.698,139.78,2012-04-05 16:03:55
5189,4b56ed1df964a520801f28e3,35.698,139.77,2012-04-05 16:04:05
5191,4b52b325f964a520448627e3,35.666,139.89,2012-04-05 16:04:20
5197,4b52ff05f964a5202b8c27e3,35.68,139.78,2012-04-05 16:05:23
5203,4b52ff05f964a5202b8c27e3,35.68,139.78,2012-04-05 16:05:39
5207,4b570dbff964a5208e2428e3,35.692,139.72,2012-04-05 16:05:51
5226,4b2b6565f964a52020b624e3,35.668,139.71,2012-04-05 16:08:09
5227,4b7df826f964a520c1dc2fe3,35.696,139.82,2012-04-05 16:08:16
5234,4b601301f964a520f9d429e3,35.689,139.7,2012-04-05 16:08:55
5236,4b52c581f964a520c28727e3,35.703,139.77,2012-04-05 16:09:03
5242,4b766665f964a520074b2ee3,35.729,139.71,2012-04-05 16:09:46
5254,4b340afff964a5204b2425e3,35.682,139.79,2012-04-05 16:11:20
5260,4b5589b1f964a520d6e627e3,35.708,139.77,2012-04-05 16:12:04
5262,4b52ff05f964a5202b8c27e3,35.68,139.78,2012-04-05 16:12:22
5289,4b5ef312f964a520459f29e3,35.663,139.76,2012-04-05 16:16:51
5303,4b54fbcbf964a5208ad627e3,35.724,139.68,2012-04-05 16:19:10
5326,4b2ee848f964a52021e824e3,35.686,139.78,2012-04-05 16:21:51
5327,4b64fbc9f964a520b0dd2ae3,35.659,139.7,2012-04-05 16:21:56
5329,4b85d58ff964a520757531e3,35.703,139.79,2012-04-05 16:22:10
5331,4b752193f964a520c8fe2de3,35.75,139.8,2012-04-05 16:22:58
5337,4b53ba34f964a5206aa927e3,35.684,139.74,2012-04-05 16:23:35
5339,4b8ef710f964a5209c4133e3,35.655,139.8,2012-04-05 16:23:56
5349,4b56ed1df964a520801f28e3,35.698,139.77,2012-04-05 16:25:30
5358,4b18c616f964a520a7d523e3,35.672,139.79,2012-04-05 16:27:23
5395,4b5b04cff964a52026df28e3,35.702,139.75,2012-04-05 16:32:32
5399,4b6d51bcf964a520e0702ce3,35.685,139.77,2012-04-05 16:32:49
5403,4b74e8caf964a520b1f72de3,35.673,139.76,2012-04-05 16:33:02
5425,4b603896f964a5209ada29e3,35.659,139.7,2012-04-05 16:52:01
5434,4b6a97d2f964a520a6d92be3,35.698,139.78,2012-04-05 16:53:14
5435,4b24b5e7f964a5208d6924e3,35.726,139.72,2012-04-05 16:53:16
5444,4b23286ff964a520f65324e3,35.657,139.75,2012-04-05 16:54:46
5455,4b698ab2f964a520aba62be3,35.689,139.7,2012-04-05 16:56:22
5457,4b9b8cd2f964a520c30e36e3,35.676,139.76,2012-04-05 16:57:06
5471,4b68d4dbf964a5201b8f2be3,35.674,139.74,2012-04-05 16:59:40
5482,4b6929a7f964a520ac9a2be3,35.709,139.8,2012-04-05 17:00:49
5489,4b0df959f964a520635323e3,35.663,139.73,2012-04-05 17:02:01
5500,4b58dcdef964a5206f6f28e3,35.535,139.59,2012-04-05 17:03:21
5541,4b55b740f964a520efec27e3,35.545,139.57,2012-04-05 17:10:13
5544,4b380ad7f964a520bc4a25e3,35.665,139.71,2012-04-05 17:11:31
5549,4b7ba460f964a520a4692fe3,35.655,139.74,2012-04-05 17:40:51
5566,4b572499f964a5200e2828e3,35.587,139.71,2012-04-05 17:45:56
5571,4b1b7b31f964a5209efb23e3,35.687,139.76,2012-04-05 17:46:56
5577,4b6d4872f964a5202e6f2ce3,35.686,139.76,2012-04-05 17:48:18
5578,4b777fa7f964a520309e2ee3,35.75,139.81,2012-04-05 17:48:26
5589,4b063a75f964a520e0e922e3,35.673,139.72,2012-04-05 17:50:58
5631,4b56ed1df964a520801f28e3,35.698,139.77,2012-04-05 17:58:32
5640,4b70e110f964a520c6322de3,35.683,139.7,2012-04-05 18:00:21
5651,4b46d0ebf964a520982826e3,35.696,139.75,2012-04-05 18:02:19
5661,4b2c4c0bf964a52075c524e3,35.654,139.75,2012-04-05 18:04:17
5667,4b752193f964a520c8fe2de3,35.75,139.8,2012-04-05 18:05:50
5687,4b56ed1df964a520801f28e3,35.698,139.77,2012-04-06 18:52:10
5690,4bd6b3024e32d13a50f6c280,35.665,139.86,2012-04-06 18:52:35
5699,4b7b65f0f964a520e2612fe3,35.661,139.75,2012-04-06 18:55:59
5704,4b403756f964a520eab625e3,35.691,139.7,2012-04-06 18:58:46
5707,4b18c616f964a520a7d523e3,35.672,139.79,2012-04-06 18:59:38
5708,4b572499f964a5200e2828e3,35.587,139.71,2012-04-06 19:00:07
5718,4b7481e1f964a520bde02de3,35.73,139.71,2012-04-06 19:03:25
5736,4b22e836f964a520185024e3,35.709,139.73,2012-04-06 19:11:38
5756,4b305a74f964a5201ef924e3,35.67,139.77,2012-04-06 19:17:23
5761,4b2195e0f964a5206b3e24e3,35.666,139.74,2012-04-06 19:18:21
5766,4b59a361f964a5203c9028e3,35.744,139.73,2012-04-06 19:19:41
5772,4b570ffef964a520ea2428e3,35.709,139.8,2012-04-06 19:22:31
5790,4b5822c5f964a520e14b28e3,35.778,139.73,2012-04-06 19:26:25
5806,4b1b7fb0f964a520b4fb23e3,35.777,139.69,2012-04-06 19:33:25
5810,4b504899f964a520bb1f27e3,35.691,139.67,2012-04-06 19:34:01
5830,4d9e94082064ba7a71d63f4d,35.697,139.68,2012-04-06 19:41:59
5840,4b592a01f964a520be7f28e3,35.663,139.73,2012-04-06 19:45:31
5861,4b269340f964a520c27d24e3,35.678,139.71,2012-04-06 19:51:31
5865,4b22115af964a5209a4324e3,35.707,139.75,2012-04-06 19:52:43
5879,4b555d0cf964a52071e227e3,35.707,139.76,2012-04-06 19:56:22
5883,4b9a188ef964a520a09e35e3,35.684,139.73,2012-04-06 19:57:31
5885,4b698ab2f964a520aba62be3,35.689,139.7,2012-04-06 19:58:34
5886,4b78815ef964a520c9d22ee3,35.691,139.71,2012-04-06 19:58:38
5892,4b6929a7f964a520ac9a2be3,35.709,139.8,2012-04-06 20:00:20
5894,4b54ff13f964a5201fd727e3,35.698,139.65,2012-04-06 20:00:52
5914,4b403756f964a520eab625e3,35.691,139.7,2012-04-06 20:07:39
5915,4b669d8af964a52097252be3,35.647,139.75,2012-04-06 20:08:36
5920,4b4d9126f964a5202ed426e3,35.67,139.75,2012-04-06 20:09:25
5924,4b6019f4f964a520e0d529e3,35.754,139.74,2012-04-06 20:10:58
5934,4b403756f964a520eab625e3,35.691,139.7,2012-04-06 20:13:30
5939,4b79d086f964a520de132fe3,35.731,139.71,2012-04-06 20:14:36
5945,4b53ba34f964a5206aa927e3,35.684,139.74,2012-04-06 20:17:24
5947,4b680223f964a520bd632be3,35.648,139.75,2012-04-06 20:19:38
5952,4b46d0ebf964a520982826e3,35.696,139.75,2012-04-06 20:22:00
5960,4b7481e1f964a520bde02de3,35.73,139.71,2012-04-06 20:24:02
5964,4b72915df964a520bf7e2de3,35.817,139.74,2012-04-06 20:25:53
5979,4b7e455ef964a520e0e72fe3,35.686,139.78,2012-04-06 20:31:12
5984,4b46d0ebf964a520982826e3,35.696,139.75,2012-04-06 20:32:06
5987,4b6a61e4f964a52005d42be3,35.695,139.75,2012-04-06 20:32:19
5996,4b55b89bf964a52026ed27e3,35.758,139.63,2012-04-06 20:36:35
6043,4b62b939f964a52057502ae3,35.663,139.73,2012-04-06 20:55:55
6045,4b5eab1ff964a520639529e3,35.666,139.76,2012-04-06 20:56:32
6055,4b78815ef964a520c9d22ee3,35.691,139.71,2012-04-06 21:01:46
6061,4b6bd0d3f964a52073192ce3,35.691,139.74,2012-04-06 21:02:35
6062,4b0df959f964a520635323e3,35.663,139.73,2012-04-06 21:03:25
6074,4dc5e8f5e4cd169dc659fe4d,35.792,139.65,2012-04-06 21:12:27
6092,4b572499f964a5200e2828e3,35.587,139.71,2012-04-06 21:23:23
6099,4ea26f1ae5e8ca72b7639af7,35.769,139.65,2012-04-06 21:31:49
6115,4b46c411f964a520ee2726e3,35.659,139.78,2012-04-06 21:52:25
6136,4b7cc556f964a520dca42fe3,35.762,139.82,2012-04-06 22:34:02
6144,4b55b89bf964a52026ed27e3,35.758,139.63,2012-04-07 06:13:22
6151,4b53bc1af964a520aba927e3,35.696,139.78,2012-04-07 06:15:58
6158,4bf0ba3d3a15d13a2dea3e9f,35.688,139.8,2012-04-07 06:19:48
6180,4b58f7d5f964a520ff7528e3,35.68,139.76,2012-04-07 18:28:27
6205,4b72722ef964a520237b2de3,35.672,139.76,2012-04-07 18:34:45
6212,4b380ad7f964a520bc4a25e3,35.665,139.71,2012-04-07 18:37:16
6224,4b370c13f964a5203d3f25e3,35.717,139.77,2012-04-07 18:38:53
6310,4b59871cf964a5203e8b28e3,35.695,139.77,2012-04-07 19:12:10
6348,4b30b5b8f964a52015fb24e3,35.672,139.74,2012-04-07 19:27:31
6359,4b9a188ef964a520a09e35e3,35.684,139.73,2012-04-07 19:31:14
6414,4b752193f964a520c8fe2de3,35.75,139.8,2012-04-07 19:57:35
6415,4b777fa7f964a520309e2ee3,35.75,139.81,2012-04-07 19:57:44
6417,4b5f855af964a5204abf29e3,35.686,139.88,2012-04-07 19:58:17
6443,4b5fa06bf964a52051c529e3,35.751,139.71,2012-04-07 20:11:44
6489,4b948fd8f964a5207c7d34e3,35.667,139.76,2012-04-07 20:36:45
6497,4b56ed1df964a520801f28e3,35.698,139.77,2012-04-07 20:40:55
6511,4b575064f964a520ce3028e3,35.692,139.78,2012-04-07 20:55:25
6514,4b2dc086f964a52012db24e3,35.672,139.76,2012-04-07 20:56:18
6516,4b70eccff964a5207e342de3,35.687,139.77,2012-04-07 20:57:19
6525,4b5760eaf964a520ac3428e3,35.698,139.66,2012-04-07 21:07:27
6531,4b570dbff964a5208e2428e3,35.692,139.72,2012-04-07 21:12:51
6542,4b8da54ef964a5202e0633e3,35.664,139.78,2012-04-07 21:27:09
6543,4b56c59df964a520db1a28e3,35.711,139.78,2012-04-07 21:27:24
6634,4b661945f964a5208e132be3,35.712,139.78,2012-04-08 02:33:50
6642,4b6cf112f964a5203b5f2ce3,35.683,139.77,2012-04-08 02:50:35
6643,4b53f0dbf964a52021af27e3,35.677,139.75,2012-04-08 02:54:15
6649,4b493538f964a520186a26e3,35.726,139.76,2012-04-08 03:02:09
6669,4b41367af964a5205dc325e3,35.686,139.74,2012-04-08 03:34:13
6689,4bcdafb78920b7137711a0dc,35.689,139.82,2012-04-08 04:00:04
6716,4dc5e8f5e4cd169dc659fe4d,35.792,139.65,2012-04-08 04:25:01
6736,4b56b1f3f964a520d01828e3,35.689,139.83,2012-04-08 04:41:22
6741,4b58dcdef964a5206f6f28e3,35.535,139.59,2012-04-08 04:44:23
6748,4b4122c2f964a520d6c125e3,35.678,139.74,2012-04-08 04:51:02
6801,4b54fad0f964a52057d627e3,35.664,139.87,2012-04-08 05:26:33
6823,4b45c7a5f964a5203e1026e3,35.655,139.8,2012-04-08 05:40:05
6840,4bd6b3024e32d13a50f6c280,35.665,139.86,2012-04-08 05:49:30
6846,4b7e6c7bf964a52091ec2fe3,35.68,139.78,2012-04-08 05:53:03
6849,4b46c411f964a520ee2726e3,35.659,139.78,2012-04-08 05:55:38
6863,4b305a74f964a5201ef924e3,35.67,139.77,2012-04-08 06:03:35
6869,4dc5e8f5e4cd169dc659fe4d,35.792,139.65,2012-04-08 06:06:13
6880,4b6a61e4f964a52005d42be3,35.695,139.75,2012-04-08 06:09:53
6885,4b6a61e4f964a52005d42be3,35.695,139.75,2012-04-08 06:11:32
6889,4b0dfb40f964a5207c5323e3,35.674,139.75,2012-04-08 06:13:39
6898,4b601812f964a520aad529e3,35.665,139.71,2012-04-08 06:15:52
6900,4b380ad7f964a520bc4a25e3,35.665,139.71,2012-04-08 06:16:05
6904,4b8e4616f964a520ad1d33e3,35.665,139.71,2012-04-08 06:16:20
6943,4b1b7b31f964a5209efb23e3,35.687,139.76,2012-04-08 06:32:18
6944,4b2df016f964a5201adc24e3,35.67,139.76,2012-04-08 06:32:40
6952,4b766665f964a520074b2ee3,35.729,139.71,2012-04-08 06:34:44
6954,4c4008dacc410f471418a961,35.639,139.74,2012-04-08 06:35:32
6965,4b22e781f964a520075024e3,35.719,139.73,2012-04-08 06:42:47
6973,4b67e499f964a5206a602be3,35.615,139.72,2012-04-08 06:45:27
6976,4e4cda4be4cdcf486c707dd9,35.784,139.72,2012-04-08 06:46:23
6978,4b845317f964a520c02e31e3,35.734,139.74,2012-04-08 06:47:12
7069,4b7b65f0f964a520e2612fe3,35.661,139.75,2012-04-08 07:23:24
7079,4b0df959f964a520635323e3,35.663,139.73,2012-04-08 07:25:52
7081,4ba94ec3f964a5206b1d3ae3,35.71,139.81,2012-04-08 07:26:38
7096,4b5ee5e8f964a520f89c29e3,35.596,139.71,2012-04-08 07:32:56
7107,4b58dcdef964a5206f6f28e3,35.535,139.59,2012-04-08 07:36:38
7117,4bbef995ba9776b09765fec8,35.563,139.57,2012-04-08 07:38:50
7132,4b54fbcbf964a5208ad627e3,35.724,139.68,2012-04-08 07:41:18
7140,4b46d0ebf964a520982826e3,35.696,139.75,2012-04-08 07:44:58
7173,4b2dc086f964a52012db24e3,35.672,139.76,2012-04-08 07:54:23
7203,4b73b535f964a52022b92de3,35.711,139.8,2012-04-08 08:00:36
7241,4b406a0df964a52018b825e3,35.699,139.64,2012-04-08 08:07:56
7261,4b54ff13f964a5201fd727e3,35.698,139.65,2012-04-08 08:11:52
7403,4b67e499f964a5206a602be3,35.615,139.72,2012-04-08 08:41:46
7410,4b570dbff964a5208e2428e3,35.692,139.72,2012-04-08 08:42:24
7428,4b4dc973f964a520aed726e3,35.711,139.69,2012-04-08 08:46:00
7443,4b54fe62f964a52000d727e3,35.643,139.73,2012-04-08 08:51:45
7474,4b063a75f964a520e0e922e3,35.673,139.72,2012-04-08 08:59:36
7491,4b54ff13f964a5201fd727e3,35.698,139.65,2012-04-08 09:03:50
7526,4b41367af964a5205dc325e3,35.686,139.74,2012-04-08 09:13:28
7531,4ce4f953b43737046644f6ce,35.685,139.77,2012-04-08 09:14:43
7568,4b603896f964a5209ada29e3,35.659,139.7,2012-04-08 09:18:56
7569,4b0df959f964a520635323e3,35.663,139.73,2012-04-08 09:18:57
